no,time,city,brand,production_year,color,km,body_condition,engine_condition,chassis_condition,insurance_time_to_expire,gearbox,fuel_type,price
5582,3/19/2022,Mashhad,PEUGEOT 405 GLX CNG,1394,خاکستری,180000,خط و خش جزیی,سالم,سالم و پلمپ,11,دنده ای,CNG,170000000
5583,3/19/2022,Mashhad,PEUGEOT 405 GLX CNG,1396,دلفینی,115000,سالم و بی خط و خش,سالم,سالم و پلمپ,4,دنده ای,CNG,199000000
5584,3/27/2022,Mashhad,PEUGEOT PARS LX TU5,1397,نوک مدادی,105000,خط و خش جزیی,سالم,سالم و پلمپ,4,دنده ای,gasoline,269000000
5585,3/29/2022,Mashhad,PEUGEOT RD CNG,1384,یشمی,400000,خط و خش جزیی,سالم,سالم و پلمپ,9,دنده ای,CNG,44000000
5586,3/26/2022,Mashhad,PEUGEOT 405 GL CNG,1384,نوک مدادی,250000,خط و خش جزیی,سالم,سالم و پلمپ,1,دنده ای,CNG,79000000
5587,3/29/2022,Mashhad,PEUGEOT 206 SD V8,1398,سفید,37000,سالم و بی خط و خش,سالم,سالم و پلمپ,9,دنده ای,gasoline,288000000
5588,3/12/2022,Mashhad,PEUGEOT 206 Type 5,1393,سفید,145,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,7,دنده ای,gasoline,215000000
5589,4/2/2022,Mashhad,PEUGEOT 207i PANAROMA MANUAL,1400,سفید,1800,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,gasoline,366000000
5590,3/12/2022,Mashhad,PEUGEOT 405 GLi CNG,1391,نقره ای,320000,خط و خش جزیی,سالم,سالم و پلمپ,6,دنده ای,CNG,140000000
5591,3/28/2022,Mashhad,PEUGEOT 206 Type 2,1400,سفید,13250,سالم و بی خط و خش,سالم,سالم و پلمپ,4,دنده ای,gasoline,261000000
5592,3/19/2022,Mashhad,PEUGEOT 407,2009,نقره ای,106000,سالم و بی خط و خش,سالم,سالم و پلمپ,5,اتوماتیک,gasoline,520000000
5593,3/12/2022,Mashhad,PEUGEOT RD GAS,1380,سبز,0,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,48000000
5594,3/26/2022,Mashhad,PEUGEOT ROA HYBRID,1385,نوک مدادی,380000,خط و خش جزیی,سالم,سالم و پلمپ,4,دنده ای,hybrid,73000000
5595,4/2/2022,Mashhad,PEUGEOT 206 Type 2,1396,سفید,100000,سالم و بی خط و خش,سالم,سالم و پلمپ,5,دنده ای,gasoline,213000000
5596,3/26/2022,Mashhad,PEUGEOT ROA GAS,1387,نقره ای,200000,دوررنگ,سالم,سالم و پلمپ,9,دنده ای,gasoline,53000000
5597,3/26/2022,Mashhad,PEUGEOT 405 SLX GAS,1399,نقره ای,26000,سالم و بی خط و خش,سالم,سالم و پلمپ,3,دنده ای,gasoline,275000000
5598,3/19/2022,Mashhad,PEUGEOT ROA HYBRID,1385,دلفینی,300000,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,1,دنده ای,hybrid,59000000
5599,3/29/2022,Mashhad,PEUGEOT 206 Type 2,1395,سفید,102000,سالم و بی خط و خش,سالم,سالم و پلمپ,3,دنده ای,gasoline,210000000
5600,3/30/2022,Mashhad,PEUGEOT 405 GLX CNG,1399,خاکستری,33000,سالم و بی خط و خش,سالم,سالم و پلمپ,8,دنده ای,CNG,260000000
5601,3/26/2022,Mashhad,PEUGEOT RD LPG,1383,خاکستری,400000,رنگ شدگی در ۳ ناحیه,سالم,سالم و پلمپ,11,دنده ای,LPG,51000000
5602,3/5/2022,Mashhad,PEUGEOT PARS SADE,1391,سفید,49000,دوررنگ,سالم,سالم و پلمپ,12,دنده ای,gasoline,160000000
5603,4/2/2022,Mashhad,PEUGEOT 206 Type 5,1394,سفید,126000,سالم و بی خط و خش,سالم,سالم و پلمپ,8,دنده ای,gasoline,186000000
5604,3/5/2022,Mashhad,PEUGEOT 206 Type 3,1395,آبی,151000,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,7,دنده ای,gasoline,202000000
5605,3/26/2022,Mashhad,PEUGEOT ROA GAS,1387,نقره ای,200000,دوررنگ,سالم,سالم و پلمپ,9,دنده ای,gasoline,60000000
5606,3/19/2022,Mashhad,PEUGEOT 405 GLX GAS,1388,نقره ای,200000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,6,دنده ای,gasoline,110000000
5607,3/12/2022,Mashhad,PEUGEOT 206 SD V8,1398,سفید,34000,سالم و بی خط و خش,سالم,سالم و پلمپ,7,دنده ای,gasoline,275000000
5608,3/29/2022,Mashhad,PEUGEOT 405 GLX GAS,1387,نقره ای,312000,دوررنگ,سالم,ضربه خورده,3,دنده ای,gasoline,92000000
5609,3/29/2022,Mashhad,PEUGEOT 207i MANUAL,1397,نوک مدادی,92000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,gasoline,320000000
5610,3/27/2022,Mashhad,PEUGEOT 207i PANAROMA MANUAL,1399,خاکستری,11000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,gasoline,350000000
5611,3/26/2022,Mashhad,PEUGEOT 405 GLX GAS,1392,نقره ای,400000,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,6,دنده ای,gasoline,140000000
5612,3/29/2022,Mashhad,PEUGEOT 206 SD V8,1394,سفید,88000,خط و خش جزیی,سالم,سالم و پلمپ,5,دنده ای,gasoline,220000000
5613,3/28/2022,Mashhad,PEUGEOT PARS SAL,1399,سفید,12000,سالم و بی خط و خش,سالم,سالم و پلمپ,11,دنده ای,gasoline,265000000
5614,3/26/2022,Mashhad,PEUGEOT 405 GLX GAS,1393,نقره ای,200000,سالم و بی خط و خش,سالم,سالم و پلمپ,11,دنده ای,gasoline,150000000
5615,3/29/2022,Mashhad,PEUGEOT PARS HYBRID,1399,سفید صدفی,23500,سالم و بی خط و خش,سالم,سالم و پلمپ,9,دنده ای,hybrid,315000000
5616,3/30/2022,Mashhad,PEUGEOT 206 Type 5,1397,سفید,60500,خط و خش جزیی,سالم,سالم و پلمپ,10,دنده ای,gasoline,265000000
5617,3/30/2022,Mashhad,PEUGEOT ROA HYBRID,1386,نقرآبی,346000,خط و خش جزیی,سالم,سالم و پلمپ,1,دنده ای,hybrid,70000000
5618,3/5/2022,Mashhad,PEUGEOT 206 Type 2,1394,سفید,130000,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,11,دنده ای,gasoline,178000000
5619,3/19/2022,Mashhad,PEUGEOT PARS HYBRID,1389,خاکستری,261000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,10,دنده ای,hybrid,160000000
5620,4/2/2022,Mashhad,PEUGEOT 206 Type 2,1396,سفید,100000,خط و خش جزیی,سالم,سالم و پلمپ,11,دنده ای,gasoline,206500000
5621,3/24/2022,Mashhad,PEUGEOT 405 GLX CNG,1384,نقره ای,300000,تمام رنگ,سالم,ضربه خورده,3,دنده ای,CNG,70000000
5622,3/12/2022,Mashhad,PEUGEOT 405 GLX CNG,1390,نقره ای,300000,صافکاری بی رنگ، در ۱ ناحیه,سالم,سالم و پلمپ,4,دنده ای,CNG,145000000
5623,3/26/2022,Mashhad,PEUGEOT PARS HYBRID,1392,خاکستری,142000,تمام رنگ,سالم,سالم و پلمپ,9,دنده ای,hybrid,160500000
5624,3/5/2022,Mashhad,PEUGEOT 405 GLi LPG,1385,نقره ای,360000,تمام رنگ,سالم,سالم و پلمپ,10,دنده ای,LPG,92000000
5625,3/26/2022,Mashhad,PEUGEOT 405 GLX CNG,1389,نوک مدادی,315000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,CNG,125000000
5626,3/27/2022,Mashhad,PEUGEOT PARS LX TU5,1398,سفید صدفی,0,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,gasoline,297000000
5627,3/5/2022,Mashhad,PEUGEOT 405 GLX CNG,1390,مشکی,250000,دوررنگ,سالم,سالم و پلمپ,4,دنده ای,CNG,103000000
5628,3/28/2022,Mashhad,PEUGEOT 405 GLX CNG,1397,نقره ای,90000,سالم و بی خط و خش,سالم,سالم و پلمپ,11,دنده ای,CNG,215000000
5629,3/12/2022,Mashhad,PEUGEOT 405 GLX GAS,1392,نوک مدادی,130000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,6,دنده ای,gasoline,135000000
5630,3/29/2022,Mashhad,PEUGEOT 206 SD V8,1398,سفید,50000,سالم و بی خط و خش,سالم,سالم و پلمپ,9,دنده ای,gasoline,274000000
5631,3/12/2022,Mashhad,PEUGEOT 206 Type 2,1395,سفید,64000,سالم و بی خط و خش,سالم,سالم و پلمپ,10,دنده ای,gasoline,210000000
5632,3/19/2022,Mashhad,PEUGEOT PARS SADE,1392,سفید,140000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,gasoline,195000000
5633,3/27/2022,Mashhad,PEUGEOT PARS SAL,1400,سفید,10000,سالم و بی خط و خش,سالم,سالم و پلمپ,9,دنده ای,gasoline,273000000
5634,3/26/2022,Mashhad,PEUGEOT 405 GL CNG,1392,بژ,150000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,CNG,155000000
5635,3/28/2022,Mashhad,PEUGEOT PARS HYBRID,1399,سفید,30000,سالم و بی خط و خش,سالم,سالم و پلمپ,5,دنده ای,hybrid,312000000
5636,3/30/2022,Mashhad,PEUGEOT PARS HYBRID,1392,سفید,200000,سالم و بی خط و خش,سالم,سالم و پلمپ,1,دنده ای,hybrid,196000000
5637,3/19/2022,Mashhad,PEUGEOT RD CNG,1382,طوسی,50000,خط و خش جزیی,سالم,سالم و پلمپ,6,دنده ای,CNG,45000000
5638,3/12/2022,Mashhad,PEUGEOT 206 SD V8,1395,سفید,120000,سالم و بی خط و خش,سالم,سالم و پلمپ,4,دنده ای,gasoline,235000000
5639,3/26/2022,Mashhad,PEUGEOT 405 GLX CNG,1398,خاکستری,66000,خط و خش جزیی,سالم,سالم و پلمپ,10,دنده ای,CNG,218500000
5640,3/19/2022,Mashhad,PEUGEOT 405 GLX GAS,1382,بژ,347000,صافکاری بی رنگ، در ۱ ناحیه,نیاز به تعمیر,سالم و پلمپ,6,دنده ای,gasoline,78000000
5641,3/5/2022,Mashhad,PEUGEOT 405 GLX CNG,1389,خاکستری,225000,رنگ شدگی در ۳ ناحیه,سالم,ضربه خورده,10,دنده ای,CNG,115000000
5642,3/5/2022,Mashhad,PEUGEOT 207i PANAROMA AUTOMATIC,1400,سفید,15000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,اتوماتیک,gasoline,498000000
5643,3/26/2022,Mashhad,PEUGEOT PARS LX TU5,1397,سفید,80000,سالم و بی خط و خش,سالم,سالم و پلمپ,5,دنده ای,gasoline,237000000
5644,3/28/2022,Mashhad,PEUGEOT 405 GLX CNG,1389,نقره ای,284000,خط و خش جزیی,سالم,سالم و پلمپ,12,دنده ای,CNG,113000000
5645,3/26/2022,Mashhad,PEUGEOT 206 Type 5,1394,سفید,164000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,gasoline,215000000
5646,3/26/2022,Mashhad,PEUGEOT RD CNG,1383,یشمی,200000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,CNG,68000000
5647,3/5/2022,Mashhad,PEUGEOT 405 GL CNG,1394,نقره ای,1700,خط و خش جزیی,سالم,ضربه خورده,10,دنده ای,CNG,125000000
5648,4/2/2022,Mashhad,PEUGEOT 405 SLX GAS,1392,سفید,210000,خط و خش جزیی,سالم,سالم و پلمپ,6,دنده ای,gasoline,185000000
5649,3/12/2022,Mashhad,PEUGEOT PARS HYBRID,1399,سفید,2500,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,11,دنده ای,hybrid,265000000
5650,3/26/2022,Mashhad,PEUGEOT PARS LX TU5,1393,سفید,193000,سالم و بی خط و خش,سالم,سالم و پلمپ,4,دنده ای,gasoline,230000000
5651,3/19/2022,Mashhad,PEUGEOT 206 SD V8,1391,سفید,102000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,gasoline,180000000
5652,3/12/2022,Mashhad,PEUGEOT PARS SAL,1395,مشکی,104000,سالم و بی خط و خش,سالم,سالم و پلمپ,3,دنده ای,gasoline,218000000
5653,3/26/2022,Mashhad,PEUGEOT 405 SLX GAS,1374,سفید,300000,دوررنگ,سالم,سالم و پلمپ,8,دنده ای,gasoline,55000000
5654,3/26/2022,Mashhad,PEUGEOT 206 Type 2,1400,سفید,0,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,275000000
5655,3/12/2022,Mashhad,PEUGEOT 206 SD V8,1400,سفید,19000,سالم و بی خط و خش,سالم,سالم و پلمپ,1,دنده ای,gasoline,317000000
5656,3/29/2022,Mashhad,PEUGEOT 405 SLX GAS,1399,سفید,30000,سالم و بی خط و خش,سالم,سالم و پلمپ,8,دنده ای,gasoline,272000000
5657,3/28/2022,Mashhad,PEUGEOT 206 SD V8,1395,سفید,106000,خط و خش جزیی,سالم,سالم و پلمپ,6,دنده ای,gasoline,238000000
5658,3/30/2022,Mashhad,PEUGEOT RD CNG,1384,یشمی,380000,خط و خش جزیی,سالم,سالم و پلمپ,7,دنده ای,CNG,55000000
5659,3/19/2022,Mashhad,PEUGEOT ROA HYBRID,1385,نوک مدادی,123456,تمام رنگ,سالم,ضربه خورده,10,دنده ای,hybrid,51000000
5660,3/30/2022,Mashhad,PEUGEOT 206 Type 2,1398,سفید,50000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,gasoline,235000000
5661,3/5/2022,Mashhad,PEUGEOT 405 GLX GAS,1388,نقره ای,300000,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,12,دنده ای,gasoline,105000000
5662,3/12/2022,Mashhad,PEUGEOT PARS ELX,1388,سفید,212351,خط و خش جزیی,سالم,سالم و پلمپ,12,دنده ای,gasoline,150000000
5663,3/5/2022,Mashhad,PEUGEOT PARS SADE,1400,دلفینی,14000,سالم و بی خط و خش,سالم,سالم و پلمپ,9,دنده ای,gasoline,270000000
5664,3/26/2022,Mashhad,PEUGEOT 405 GL CNG,1389,نقره ای,158000,سالم و بی خط و خش,سالم,سالم و پلمپ,8,دنده ای,CNG,110000000
5665,3/29/2022,Mashhad,PEUGEOT ROA HYBRID,1386,نقرآبی,220000,خط و خش جزیی,سالم,سالم و پلمپ,9,دنده ای,hybrid,78000000
5666,3/19/2022,Mashhad,PEUGEOT 206 SD V8,1399,سفید,13000,سالم و بی خط و خش,سالم,سالم و پلمپ,12,دنده ای,gasoline,305000000
5667,3/26/2022,Mashhad,PEUGEOT 405 GL CNG,1388,زرد,0,خط و خش جزیی,سالم,سالم و پلمپ,10,دنده ای,CNG,58000000
5668,3/12/2022,Mashhad,PEUGEOT 405 GLX CNG,1383,مشکی,365000,رنگ شدگی در ۲ ناحیه,سالم,ضربه خورده,6,دنده ای,CNG,75000000
5669,3/29/2022,Mashhad,PEUGEOT 206 SD V8,1396,سفید,160000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,gasoline,251000000
5670,3/12/2022,Mashhad,PEUGEOT PARS HYBRID,1394,سفید,180000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,hybrid,230000000
5671,3/27/2022,Mashhad,PEUGEOT 206 Type 2,1380,سفید,110000,تمام رنگ,سالم,سالم و پلمپ,4,دنده ای,gasoline,85000000
5672,4/2/2022,Mashhad,PEUGEOT PARS SADE,1392,سفید,215000,سالم و بی خط و خش,سالم,سالم و پلمپ,8,دنده ای,gasoline,189500000
5673,3/5/2022,Mashhad,PEUGEOT PARS SAL,1400,سفید,13000,سالم و بی خط و خش,سالم,سالم و پلمپ,4,دنده ای,gasoline,275000000
5674,3/12/2022,Mashhad,PEUGEOT 405 GLX CNG,1383,مشکی,378000,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,10,دنده ای,CNG,65000000
5675,3/29/2022,Mashhad,PEUGEOT PARS LX TU5,1395,سفید,94000,سالم و بی خط و خش,سالم,سالم و پلمپ,5,دنده ای,gasoline,240000000
5676,3/26/2022,Mashhad,PEUGEOT 206 Type 2,1399,سفید,36000,خط و خش جزیی,سالم,سالم و پلمپ,9,دنده ای,gasoline,242000000
5677,3/19/2022,Mashhad,PEUGEOT 206 SD V20,1388,سفید,245000,خط و خش جزیی,سالم,سالم و پلمپ,12,دنده ای,gasoline,156000000
5678,3/19/2022,Mashhad,PEUGEOT 206 Type 2,1398,نقره ای,52000,خط و خش جزیی,سالم,سالم و پلمپ,11,دنده ای,gasoline,235500000
5679,3/29/2022,Mashhad,PEUGEOT 206 Type 2,1394,سفید,168543,خط و خش جزیی,سالم,سالم و پلمپ,8,دنده ای,gasoline,190000000
5680,3/26/2022,Mashhad,PEUGEOT 206 Type 2,1395,سفید,130000,خط و خش جزیی,سالم,سالم و پلمپ,4,دنده ای,gasoline,190000000
5681,3/12/2022,Mashhad,PEUGEOT 206 SD V20,1388,سفید,240000,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,10,دنده ای,gasoline,140000000
5682,3/12/2022,Mashhad,PEUGEOT 405 GLX GAS,1398,نقره ای,54000,رنگ شدگی در ۱ ناحیه,سالم,سالم و پلمپ,6,دنده ای,gasoline,208000000
5683,3/5/2022,Mashhad,PEUGEOT 206 Type 2,1385,دلفینی,250000,خط و خش جزیی,سالم,سالم و پلمپ,3,دنده ای,gasoline,107000000
5684,3/12/2022,Mashhad,PEUGEOT 405 GLX GAS,1389,نقره ای,200000,رنگ شدگی در ۳ ناحیه,سالم,سالم و پلمپ,4,دنده ای,gasoline,105000000
5685,3/29/2022,Mashhad,PEUGEOT RD CNG,1384,یشمی,340000,دوررنگ,نیاز به تعمیر,سالم و پلمپ,1,دنده ای,CNG,28000000
5686,4/1/2022,Mashhad,PEUGEOT 405 SLX HYBRID,1390,مشکی,260000,خط و خش جزیی,سالم,سالم و پلمپ,5,دنده ای,hybrid,147000000
5687,3/12/2022,Mashhad,PEUGEOT 207i AUTOMATIC,1397,سفید,69000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,اتوماتیک,gasoline,375000000
5688,3/12/2022,Mashhad,PEUGEOT 405 GLX TU5 HYBRID,1388,نقره ای,350,تمام رنگ,سالم,ضربه خورده,12,دنده ای,hybrid,95000000
5689,3/26/2022,Mashhad,PEUGEOT 405 GLX CNG,1396,خاکستری,160000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,CNG,198000000
5690,3/12/2022,Mashhad,PEUGEOT RD CNG,1384,یشمی,330000,خط و خش جزیی,سالم,سالم و پلمپ,10,دنده ای,CNG,41000000
5691,3/26/2022,Mashhad,PEUGEOT 206 Type 5,1395,خاکستری,172000,سالم و بی خط و خش,سالم,سالم و پلمپ,11,دنده ای,gasoline,225000000
5692,3/12/2022,Mashhad,PEUGEOT 405 GLX GAS,1387,نقره ای,400000,رنگ شدگی در ۳ ناحیه,سالم,سالم و پلمپ,7,دنده ای,gasoline,91500000
5693,3/19/2022,Mashhad,PEUGEOT 405 GLX TU5 GAS,1394,سفید,203000,سالم و بی خط و خش,سالم,سالم و پلمپ,6,دنده ای,gasoline,210000000
5694,3/5/2022,Mashhad,PEUGEOT 405 GLX CNG,1388,نقره ای,333333,تمام رنگ,سالم,سالم و پلمپ,12,دنده ای,CNG,88000000
5695,3/12/2022,Mashhad,PEUGEOT 405 SLX GAS,1394,سفید صدفی,126000,سالم و بی خط و خش,سالم,سالم و پلمپ,11,دنده ای,gasoline,209000000
5696,3/27/2022,Mashhad,PEUGEOT 207i MANUAL,1397,مشکی,70000,سالم و بی خط و خش,سالم,سالم و پلمپ,5,دنده ای,gasoline,310000000
5697,3/29/2022,Mashhad,PEUGEOT 206 Type 2,1395,مشکی,13000,سالم و بی خط و خش,سالم,سالم و پلمپ,8,دنده ای,gasoline,199000000
5698,3/5/2022,Mashhad,PEUGEOT 405 GLX GAS,1391,نقره ای,230000,خط و خش جزیی,سالم,سالم و پلمپ,3,دنده ای,gasoline,160000000
5699,3/5/2022,Mashhad,PEUGEOT 405 GLX CNG,1399,نقره ای,0,سالم و بی خط و خش,سالم,سالم و پلمپ,7,دنده ای,CNG,280000000
5700,3/29/2022,Mashhad,PEUGEOT 405 GLX GAS,1392,خاکستری,168634,رنگ شدگی در ۲ ناحیه,سالم,سالم و پلمپ,10,دنده ای,gasoline,160000000
5701,3/19/2022,Mashhad,PEUGEOT PARS HYBRID,1393,سفید,140000,سالم و بی خط و خش,سالم,سالم و پلمپ,5,دنده ای,hybrid,205000000
5702,3/12/2022,Mashhad,PEUGEOT PARS SADE,1393,سفید,210000,سالم و بی خط و خش,سالم,سالم و پلمپ,2,دنده ای,gasoline,187000000
5703,3/25/2022,Mashhad,PEUGEOT PARS HYBRID,1383,مشکی,380000,سالم و بی خط و خش,سالم,سالم و پلمپ,8,دنده ای,hybrid,115000000
5704,3/26/2022,Mashhad,PEUGEOT PARS SADE,1389,سفید صدفی,168000,رنگ شدگی در ۳ ناحیه,سالم,سالم و پلمپ,1,دنده ای,gasoline,150000000
5705,3/13/2022,Mashhad,PEUGEOT 405 GLX CNG,1383,نقرآبی,270000,خط و خش جزیی,سالم,سالم و پلمپ,12,دنده ای,CNG,75000000
5706,3/19/2022,Mashhad,PEUGEOT 405 GLX GAS,1380,یشمی,330000,دوررنگ,سالم,سالم و پلمپ,12,دنده ای,gasoline,63000000
5707,3/5/2022,Mashhad,PEUGEOT PARS SAL,1399,سفید,7000,سالم و بی خط و خش,سالم,سالم و پلمپ,9,دنده ای,gasoline,267000000
5708,3/12/2022,Mashhad,PEUGEOT 405 GLX CNG,1396,نقره ای,100000,خط و خش جزیی,سالم,سالم و پلمپ,8,دنده ای,CNG,210000000
